date,site,meal,day_of_week,weather,event,requested_quantity,actual_received,actual_consumed,vendor,delivery_delay_min,delivery_variance,wastage_quantity,delivery_accuracy_pct,wastage_pct,day_num
2026-05-31,Site B,Dinner,Sunday,Normal,0,414,410,410,Vendor A,8,4,0,99.03381642512076,0.0,6
2026-05-31,Site C,Breakfast,Sunday,Normal,0,423,385,385,Vendor B,6,38,0,91.01654846335697,0.0,6
2026-05-31,Site C,Lunch,Sunday,Normal,0,674,570,570,Vendor A,14,104,0,84.56973293768546,0.0,6
2026-05-31,Site C,Dinner,Sunday,Normal,0,661,606,606,Vendor B,6,55,0,91.67927382753403,0.0,6
2026-05-31,Site D,Breakfast,Sunday,Normal,0,218,219,213,Vendor A,11,-1,6,100.45871559633028,2.73972602739726,6
2026-05-31,Site D,Lunch,Sunday,Normal,0,397,367,367,Vendor C,2,30,0,92.44332493702771,0.0,6
2026-05-31,Site D,Dinner,Sunday,Normal,0,329,327,315,Vendor A,5,2,12,99.3920972644377,3.669724770642202,6
2026-05-31,Site E,Breakfast,Sunday,Normal,0,357,321,321,Vendor C,2,36,0,89.91596638655463,0.0,6
2026-05-31,Site E,Lunch,Sunday,Normal,0,537,522,510,Vendor A,9,15,12,97.20670391061452,2.2988505747126435,6
2026-05-31,Site E,Dinner,Sunday,Normal,0,465,423,423,Vendor C,5,42,0,90.96774193548387,0.0,6
2026-06-01,Site A,Breakfast,Monday,Normal,0,511,490,490,Vendor A,3,21,0,95.8904109589041,0.0,0
2026-06-01,Site A,Lunch,Monday,Normal,0,882,805,805,Vendor B,5,77,0,91.26984126984127,0.0,0
2026-06-01,Site A,Dinner,Monday,Normal,0,666,593,593,Vendor C,5,73,0,89.03903903903904,0.0,0
2026-06-01,Site B,Breakfast,Monday,Normal,0,390,385,377,Vendor A,10,5,8,98.71794871794873,2.0779220779220777,0
2026-06-01,Site B,Lunch,Monday,Normal,0,632,612,606,Vendor A,6,20,6,96.83544303797468,0.9803921568627451,0
2026-06-01,Site B,Dinner,Monday,Normal,0,548,529,529,Vendor A,5,19,0,96.53284671532847,0.0,0
2026-06-01,Site C,Breakfast,Monday,Normal,0,560,539,529,Vendor A,9,21,10,96.25,1.855287569573284,0
2026-06-01,Site C,Lunch,Monday,Normal,0,896,837,837,Vendor B,7,59,0,93.41517857142857,0.0,0
2026-06-01,Site C,Dinner,Monday,Normal,0,781,728,728,Vendor B,13,53,0,93.21382842509604,0.0,0
2026-06-01,Site D,Breakfast,Monday,Normal,0,272,272,262,Vendor A,12,0,10,100.0,3.6764705882352944,0
2026-06-01,Site D,Lunch,Monday,Normal,0,490,468,468,Vendor A,5,22,0,95.51020408163265,0.0,0
2026-06-01,Site D,Dinner,Monday,Normal,0,454,418,418,Vendor B,6,36,0,92.07048458149781,0.0,0
2026-06-01,Site E,Breakfast,Monday,Normal,0,471,423,423,Vendor C,0,48,0,89.80891719745223,0.0,0
2026-06-01,Site E,Lunch,Monday,Normal,0,738,712,712,Vendor B,11,26,0,96.4769647696477,0.0,0
2026-06-01,Site E,Dinner,Monday,Normal,0,608,586,586,Vendor B,8,22,0,96.38157894736842,0.0,0
2026-06-02,Site A,Breakfast,Tuesday,Cloudy,1,599,544,544,Vendor B,4,55,0,90.81803005008348,0.0,1
2026-06-02,Site A,Lunch,Tuesday,Cloudy,1,954,850,850,Vendor C,7,104,0,89.09853249475891,0.0,1
2026-06-02,Site A,Dinner,Tuesday,Cloudy,1,803,800,783,Vendor A,5,3,17,99.62640099626401,2.125,1
2026-06-02,Site B,Breakfast,Tuesday,Cloudy,1,450,423,423,Vendor B,5,27,0,94.0,0.0,1
2026-06-02,Site B,Lunch,Tuesday,Cloudy,1,692,644,644,Vendor B,14,48,0,93.0635838150289,0.0,1
2026-06-02,Site B,Dinner,Tuesday,Cloudy,1,656,604,604,Vendor B,6,52,0,92.07317073170732,0.0,1
2026-06-02,Site C,Breakfast,Tuesday,Cloudy,1,708,672,672,Vendor B,12,36,0,94.91525423728814,0.0,1
2026-06-02,Site C,Lunch,Tuesday,Cloudy,1,1152,1102,1102,Vendor A,14,50,0,95.65972222222221,0.0,1
2026-06-02,Site C,Dinner,Tuesday,Cloudy,1,957,899,895,Vendor C,2,58,4,93.93939393939394,0.44493882091212456,1
2026-06-02,Site D,Breakfast,Tuesday,Cloudy,1,313,293,293,Vendor B,9,20,0,93.61022364217251,0.0,1
2026-06-02,Site D,Lunch,Tuesday,Cloudy,1,535,511,511,Vendor B,5,24,0,95.51401869158879,0.0,1
2026-06-02,Site D,Dinner,Tuesday,Cloudy,1,515,465,465,Vendor C,1,50,0,90.29126213592234,0.0,1
2026-06-02,Site E,Breakfast,Tuesday,Cloudy,1,540,525,520,Vendor A,7,15,5,97.22222222222221,0.9523809523809524,1
2026-06-02,Site E,Lunch,Tuesday,Cloudy,1,734,689,689,Vendor B,9,45,0,93.8692098092643,0.0,1
2026-06-02,Site E,Dinner,Tuesday,Cloudy,1,746,680,680,Vendor C,7,66,0,91.15281501340483,0.0,1
2026-06-03,Site A,Breakfast,Wednesday,Rain,0,482,455,455,Vendor B,6,27,0,94.39834024896265,0.0,2
2026-06-03,Site A,Lunch,Wednesday,Rain,0,850,841,805,Vendor A,4,9,36,98.94117647058823,4.280618311533888,2
2026-06-03,Site A,Dinner,Wednesday,Rain,0,696,629,629,Vendor C,6,67,0,90.37356321839081,0.0,2
2026-06-03,Site B,Breakfast,Wednesday,Rain,0,381,372,357,Vendor B,8,9,15,97.63779527559055,4.032258064516129,2
2026-06-03,Site B,Lunch,Wednesday,Rain,0,605,609,585,Vendor A,4,-4,24,100.6611570247934,3.9408866995073892,2
2026-06-03,Site B,Dinner,Wednesday,Rain,0,503,438,438,Vendor B,13,65,0,87.07753479125249,0.0,2
2026-06-03,Site C,Breakfast,Wednesday,Rain,0,548,525,516,Vendor A,8,23,9,95.8029197080292,1.7142857142857144,2
2026-06-03,Site C,Lunch,Wednesday,Rain,0,907,813,813,Vendor C,7,94,0,89.6361631753032,0.0,2
2026-06-03,Site C,Dinner,Wednesday,Rain,0,820,790,790,Vendor A,12,30,0,96.34146341463415,0.0,2
2026-06-03,Site D,Breakfast,Wednesday,Rain,0,303,288,288,Vendor B,4,15,0,95.04950495049505,0.0,2
2026-06-03,Site D,Lunch,Wednesday,Rain,0,505,493,476,Vendor A,9,12,17,97.62376237623762,3.4482758620689653,2
2026-06-03,Site D,Dinner,Wednesday,Rain,0,380,377,377,Vendor A,12,3,0,99.21052631578947,0.0,2
2026-06-03,Site E,Breakfast,Wednesday,Rain,0,443,431,421,Vendor A,5,12,10,97.29119638826185,2.320185614849188,2
2026-06-03,Site E,Lunch,Wednesday,Rain,0,702,666,666,Vendor B,8,36,0,94.87179487179486,0.0,2
2026-06-03,Site E,Dinner,Wednesday,Rain,0,612,560,560,Vendor C,9,52,0,91.50326797385621,0.0,2
2026-06-04,Site A,Breakfast,Thursday,Normal,1,543,538,538,Vendor A,9,5,0,99.0791896869245,0.0,3
2026-06-04,Site A,Lunch,Thursday,Normal,1,1021,999,903,Vendor A,6,22,96,97.84524975514202,9.60960960960961,3
2026-06-04,Site A,Dinner,Thursday,Normal,1,849,801,801,Vendor B,8,48,0,94.34628975265018,0.0,3
2026-06-04,Site B,Breakfast,Thursday,Normal,1,437,406,406,Vendor B,15,31,0,92.90617848970251,0.0,3
2026-06-04,Site B,Lunch,Thursday,Normal,1,633,622,622,Vendor A,9,11,0,98.26224328593996,0.0,3
2026-06-04,Site B,Dinner,Thursday,Normal,1,600,558,558,Vendor B,4,42,0,93.0,0.0,3
2026-06-04,Site C,Breakfast,Thursday,Normal,1,697,635,635,Vendor C,9,62,0,91.10473457675752,0.0,3
2026-06-04,Site C,Lunch,Thursday,Normal,1,1095,1036,1036,Vendor B,4,59,0,94.61187214611873,0.0,3
2026-06-04,Site C,Dinner,Thursday,Normal,1,910,869,869,Vendor A,4,41,0,95.4945054945055,0.0,3
2026-06-04,Site D,Breakfast,Thursday,Normal,1,318,306,306,Vendor A,7,12,0,96.22641509433963,0.0,3
2026-06-04,Site D,Lunch,Thursday,Normal,1,564,528,528,Vendor B,10,36,0,93.61702127659575,0.0,3
2026-06-04,Site D,Dinner,Thursday,Normal,1,487,466,457,Vendor B,8,21,9,95.68788501026694,1.9313304721030045,3
2026-06-04,Site E,Breakfast,Thursday,Normal,1,511,494,493,Vendor A,7,17,1,96.67318982387475,0.20242914979757085,3
2026-06-04,Site E,Lunch,Thursday,Normal,1,793,779,779,Vendor A,3,14,0,98.23455233291298,0.0,3
2026-06-04,Site E,Dinner,Thursday,Normal,1,798,727,727,Vendor C,2,71,0,91.10275689223057,0.0,3
2026-06-05,Site A,Breakfast,Friday,Normal,0,538,479,479,Vendor C,9,59,0,89.03345724907064,0.0,4
2026-06-05,Site A,Lunch,Friday,Normal,0,936,925,868,Vendor A,6,11,57,98.82478632478633,6.162162162162162,4
2026-06-05,Site A,Dinner,Friday,Normal,0,860,824,818,Vendor A,10,36,6,95.81395348837209,0.7281553398058253,4
2026-06-05,Site B,Breakfast,Friday,Normal,0,427,418,413,Vendor A,4,9,5,97.89227166276346,1.1961722488038278,4
2026-06-05,Site B,Lunch,Friday,Normal,0,707,643,643,Vendor C,3,64,0,90.94766619519095,0.0,4
2026-06-05,Site B,Dinner,Friday,Normal,0,591,591,570,Vendor A,4,0,21,100.0,3.5532994923857872,4
2026-06-05,Site C,Breakfast,Friday,Normal,0,611,589,589,Vendor B,6,22,0,96.39934533551555,0.0,4
2026-06-05,Site C,Lunch,Friday,Normal,0,892,828,828,Vendor B,10,64,0,92.82511210762333,0.0,4
2026-06-05,Site C,Dinner,Friday,Normal,0,877,840,840,Vendor A,10,37,0,95.78107183580387,0.0,4
2026-06-05,Site D,Breakfast,Friday,Normal,0,313,298,298,Vendor B,5,15,0,95.2076677316294,0.0,4
2026-06-05,Site D,Lunch,Friday,Normal,0,531,508,501,Vendor B,6,23,7,95.66854990583803,1.3779527559055118,4
2026-06-05,Site D,Dinner,Friday,Normal,0,468,460,452,Vendor A,5,8,8,98.29059829059828,1.7391304347826086,4
2026-06-05,Site E,Breakfast,Friday,Normal,0,489,478,478,Vendor A,9,11,0,97.75051124744377,0.0,4
2026-06-05,Site E,Lunch,Friday,Normal,0,835,766,766,Vendor C,8,69,0,91.73652694610779,0.0,4
2026-06-05,Site E,Dinner,Friday,Normal,0,641,590,590,Vendor C,6,51,0,92.04368174726989,0.0,4
2026-06-06,Site A,Breakfast,Saturday,Rain,0,390,359,359,Vendor C,0,31,0,92.05128205128204,0.0,5
2026-06-06,Site A,Lunch,Saturday,Rain,0,670,613,613,Vendor C,7,57,0,91.49253731343283,0.0,5
2026-06-06,Site A,Dinner,Saturday,Rain,0,548,534,534,Vendor A,0,14,0,97.44525547445255,0.0,5
2026-06-06,Site B,Breakfast,Saturday,Rain,0,296,291,291,Vendor A,2,5,0,98.3108108108108,0.0,5
2026-06-06,Site B,Lunch,Saturday,Rain,0,487,449,449,Vendor C,1,38,0,92.1971252566735,0.0,5
2026-06-06,Site B,Dinner,Saturday,Rain,0,432,400,400,Vendor B,5,32,0,92.5925925925926,0.0,5
2026-06-06,Site C,Breakfast,Saturday,Rain,0,455,409,409,Vendor B,3,46,0,89.8901098901099,0.0,5
2026-06-06,Site C,Lunch,Saturday,Rain,0,698,657,657,Vendor A,6,41,0,94.12607449856733,0.0,5
2026-06-06,Site C,Dinner,Saturday,Rain,0,625,566,566,Vendor C,6,59,0,90.56,0.0,5
2026-06-06,Site D,Breakfast,Saturday,Rain,0,220,193,193,Vendor B,23,27,0,87.72727272727273,0.0,5
2026-06-06,Site D,Lunch,Saturday,Rain,0,359,352,352,Vendor A,11,7,0,98.05013927576601,0.0,5
2026-06-06,Site D,Dinner,Saturday,Rain,0,338,315,315,Vendor B,0,23,0,93.19526627218934,0.0,5
2026-06-06,Site E,Breakfast,Saturday,Rain,0,307,295,295,Vendor A,7,12,0,96.09120521172639,0.0,5
2026-06-06,Site E,Lunch,Saturday,Rain,0,526,475,475,Vendor C,6,51,0,90.30418250950571,0.0,5
2026-06-06,Site E,Dinner,Saturday,Rain,0,488,435,435,Vendor C,7,53,0,89.13934426229508,0.0,5
2026-06-07,Site A,Breakfast,Sunday,Rain,0,375,330,330,Vendor C,5,45,0,88.0,0.0,6
2026-06-07,Site A,Lunch,Sunday,Rain,0,564,558,549,Vendor A,5,6,9,98.93617021276596,1.6129032258064515,6
2026-06-07,Site A,Dinner,Sunday,Rain,0,520,481,481,Vendor B,13,39,0,92.5,0.0,6
2026-06-07,Site B,Breakfast,Sunday,Rain,0,283,261,261,Vendor C,0,22,0,92.226148409894,0.0,6
2026-06-07,Site B,Lunch,Sunday,Rain,0,435,412,412,Vendor B,3,23,0,94.71264367816093,0.0,6
2026-06-07,Site B,Dinner,Sunday,Rain,0,409,399,374,Vendor A,5,10,25,97.55501222493888,6.265664160401002,6
2026-06-07,Site C,Breakfast,Sunday,Rain,0,428,356,356,Vendor C,24,72,0,83.17757009345794,0.0,6
2026-06-07,Site C,Lunch,Sunday,Rain,0,731,703,669,Vendor B,2,28,34,96.16963064295486,4.836415362731152,6
2026-06-07,Site C,Dinner,Sunday,Rain,0,556,523,523,Vendor B,1,33,0,94.06474820143885,0.0,6
2026-06-07,Site D,Breakfast,Sunday,Rain,0,205,191,191,Vendor C,0,14,0,93.17073170731707,0.0,6
2026-06-07,Site D,Lunch,Sunday,Rain,0,343,328,328,Vendor B,7,15,0,95.6268221574344,0.0,6
2026-06-07,Site D,Dinner,Sunday,Rain,0,291,279,279,Vendor B,5,12,0,95.87628865979381,0.0,6
2026-06-07,Site E,Breakfast,Sunday,Rain,0,337,311,311,Vendor C,8,26,0,92.28486646884274,0.0,6
2026-06-07,Site E,Lunch,Sunday,Rain,0,513,491,491,Vendor A,2,22,0,95.71150097465888,0.0,6
2026-06-07,Site E,Dinner,Sunday,Rain,0,472,467,439,Vendor A,8,5,28,98.9406779661017,5.995717344753747,6
2026-06-08,Site A,Breakfast,Monday,Hot,0,536,489,489,Vendor C,12,47,0,91.23134328358209,0.0,0
2026-06-08,Site A,Lunch,Monday,Hot,0,830,816,795,Vendor A,3,14,21,98.3132530120482,2.5735294117647056,0
2026-06-08,Site A,Dinner,Monday,Hot,0,746,732,719,Vendor A,7,14,13,98.12332439678283,1.7759562841530054,0
2026-06-08,Site B,Breakfast,Monday,Hot,0,370,359,359,Vendor A,2,11,0,97.02702702702702,0.0,0
2026-06-08,Site B,Lunch,Monday,Hot,0,645,614,614,Vendor A,7,31,0,95.1937984496124,0.0,0
2026-06-08,Site B,Dinner,Monday,Hot,0,542,532,506,Vendor A,3,10,26,98.1549815498155,4.887218045112782,0
2026-06-08,Site C,Breakfast,Monday,Hot,0,563,514,514,Vendor C,8,49,0,91.29662522202486,0.0,0
2026-06-08,Site C,Lunch,Monday,Hot,0,904,903,890,Vendor A,10,1,13,99.88938053097345,1.4396456256921373,0
2026-06-08,Site C,Dinner,Monday,Hot,0,788,781,781,Vendor A,2,7,0,99.11167512690355,0.0,0
2026-06-08,Site D,Breakfast,Monday,Hot,0,285,280,280,Vendor A,5,5,0,98.24561403508771,0.0,0
2026-06-08,Site D,Lunch,Monday,Hot,0,450,448,448,Vendor A,12,2,0,99.55555555555556,0.0,0
2026-06-08,Site D,Dinner,Monday,Hot,0,396,390,380,Vendor A,9,6,10,98.48484848484848,2.564102564102564,0
2026-06-08,Site E,Breakfast,Monday,Hot,0,413,405,405,Vendor A,8,8,0,98.06295399515739,0.0,0
2026-06-08,Site E,Lunch,Monday,Hot,0,655,639,625,Vendor A,7,16,14,97.55725190839695,2.190923317683881,0
2026-06-08,Site E,Dinner,Monday,Hot,0,632,609,609,Vendor A,5,23,0,96.36075949367088,0.0,0
2026-06-09,Site A,Breakfast,Tuesday,Normal,0,525,490,490,Vendor B,5,35,0,93.33333333333333,0.0,1
2026-06-09,Site A,Lunch,Tuesday,Normal,0,923,881,872,Vendor A,11,42,9,95.44962080173349,1.0215664018161181,1
2026-06-09,Site A,Dinner,Tuesday,Normal,0,724,714,714,Vendor A,7,10,0,98.61878453038673,0.0,1
2026-06-09,Site B,Breakfast,Tuesday,Normal,0,367,348,348,Vendor A,10,19,0,94.82288828337875,0.0,1
2026-06-09,Site B,Lunch,Tuesday,Normal,0,613,601,591,Vendor A,5,12,10,98.04241435562805,1.6638935108153077,1
2026-06-09,Site B,Dinner,Tuesday,Normal,0,575,524,524,Vendor C,4,51,0,91.13043478260869,0.0,1
2026-06-09,Site C,Breakfast,Tuesday,Normal,0,617,555,555,Vendor C,7,62,0,89.9513776337115,0.0,1
2026-06-09,Site C,Lunch,Tuesday,Normal,0,881,805,805,Vendor C,3,76,0,91.37343927355278,0.0,1
2026-06-09,Site C,Dinner,Tuesday,Normal,0,889,805,805,Vendor C,3,84,0,90.5511811023622,0.0,1
2026-06-09,Site D,Breakfast,Tuesday,Normal,0,313,312,292,Vendor A,8,1,20,99.68051118210862,6.41025641025641,1
2026-06-09,Site D,Lunch,Tuesday,Normal,0,519,470,470,Vendor C,13,49,0,90.5587668593449,0.0,1
2026-06-09,Site D,Dinner,Tuesday,Normal,0,433,419,419,Vendor A,8,14,0,96.76674364896074,0.0,1
2026-06-09,Site E,Breakfast,Tuesday,Normal,0,413,377,377,Vendor B,7,36,0,91.28329297820824,0.0,1
2026-06-09,Site E,Lunch,Tuesday,Normal,0,749,666,666,Vendor C,13,83,0,88.91855807743659,0.0,1
2026-06-09,Site E,Dinner,Tuesday,Normal,0,634,590,590,Vendor B,9,44,0,93.05993690851734,0.0,1
2026-06-10,Site A,Breakfast,Wednesday,Cloudy,0,526,515,515,Vendor B,11,11,0,97.90874524714829,0.0,2
2026-06-10,Site A,Lunch,Wednesday,Cloudy,0,814,809,809,Vendor A,5,5,0,99.38574938574939,0.0,2
2026-06-10,Site A,Dinner,Wednesday,Cloudy,0,736,669,669,Vendor C,4,67,0,90.89673913043478,0.0,2
2026-06-10,Site B,Breakfast,Wednesday,Cloudy,0,396,385,380,Vendor A,9,11,5,97.22222222222221,1.2987012987012987,2
2026-06-10,Site B,Lunch,Wednesday,Cloudy,0,653,635,627,Vendor A,7,18,8,97.24349157733538,1.2598425196850394,2
2026-06-10,Site B,Dinner,Wednesday,Cloudy,0,565,555,537,Vendor A,8,10,18,98.23008849557522,3.2432432432432434,2
2026-06-10,Site C,Breakfast,Wednesday,Cloudy,0,647,607,607,Vendor B,11,40,0,93.81761978361669,0.0,2
2026-06-10,Site C,Lunch,Wednesday,Cloudy,0,1018,981,981,Vendor A,9,37,0,96.36542239685659,0.0,2
2026-06-10,Site C,Dinner,Wednesday,Cloudy,0,851,794,794,Vendor B,12,57,0,93.30199764982373,0.0,2
2026-06-10,Site D,Breakfast,Wednesday,Cloudy,0,294,260,260,Vendor C,9,34,0,88.43537414965986,0.0,2
2026-06-10,Site D,Lunch,Wednesday,Cloudy,0,475,423,423,Vendor A,26,52,0,89.05263157894737,0.0,2
2026-06-10,Site D,Dinner,Wednesday,Cloudy,0,462,433,433,Vendor B,3,29,0,93.72294372294373,0.0,2
2026-06-10,Site E,Breakfast,Wednesday,Cloudy,0,419,410,410,Vendor A,9,9,0,97.85202863961814,0.0,2
2026-06-10,Site E,Lunch,Wednesday,Cloudy,0,811,749,749,Vendor C,9,62,0,92.35511713933415,0.0,2
2026-06-10,Site E,Dinner,Wednesday,Cloudy,0,626,599,599,Vendor B,4,27,0,95.68690095846645,0.0,2
2026-06-11,Site A,Breakfast,Thursday,Normal,0,488,469,469,Vendor A,11,19,0,96.10655737704919,0.0,3
2026-06-11,Site A,Lunch,Thursday,Normal,0,794,795,783,Vendor A,6,-1,12,100.12594458438286,1.509433962264151,3
2026-06-11,Site A,Dinner,Thursday,Normal,0,789,724,724,Vendor B,6,65,0,91.7617237008872,0.0,3
2026-06-11,Site B,Breakfast,Thursday,Normal,0,384,373,364,Vendor A,5,11,9,97.13541666666666,2.4128686327077746,3
2026-06-11,Site B,Lunch,Thursday,Normal,0,661,613,613,Vendor B,7,48,0,92.73827534039334,0.0,3
2026-06-11,Site B,Dinner,Thursday,Normal,0,571,515,515,Vendor C,6,56,0,90.19264448336253,0.0,3
2026-06-11,Site C,Breakfast,Thursday,Normal,0,565,516,516,Vendor C,12,49,0,91.32743362831859,0.0,3
2026-06-11,Site C,Lunch,Thursday,Normal,0,1035,1006,969,Vendor A,6,29,37,97.19806763285024,3.6779324055666,3
2026-06-11,Site C,Dinner,Thursday,Normal,0,877,840,840,Vendor A,4,37,0,95.78107183580387,0.0,3
2026-06-11,Site D,Breakfast,Thursday,Normal,0,297,280,280,Vendor B,9,17,0,94.27609427609428,0.0,3
2026-06-11,Site D,Lunch,Thursday,Normal,0,487,457,457,Vendor B,8,30,0,93.83983572895276,0.0,3
2026-06-11,Site D,Dinner,Thursday,Normal,0,404,396,396,Vendor B,10,8,0,98.01980198019803,0.0,3
2026-06-11,Site E,Breakfast,Thursday,Normal,0,450,421,421,Vendor B,7,29,0,93.55555555555556,0.0,3
2026-06-11,Site E,Lunch,Thursday,Normal,0,687,674,670,Vendor A,3,13,4,98.10771470160117,0.5934718100890208,3
2026-06-11,Site E,Dinner,Thursday,Normal,0,638,589,589,Vendor B,8,49,0,92.31974921630093,0.0,3
2026-06-12,Site A,Breakfast,Friday,Normal,0,544,521,521,Vendor A,3,23,0,95.77205882352942,0.0,4
2026-06-12,Site A,Lunch,Friday,Normal,0,858,820,820,Vendor A,8,38,0,95.57109557109557,0.0,4
2026-06-12,Site A,Dinner,Friday,Normal,0,859,828,828,Vendor A,7,31,0,96.39115250291036,0.0,4
2026-06-12,Site B,Breakfast,Friday,Normal,0,407,389,389,Vendor A,3,18,0,95.57739557739558,0.0,4
2026-06-12,Site B,Lunch,Friday,Normal,0,656,603,603,Vendor B,12,53,0,91.92073170731707,0.0,4
2026-06-12,Site B,Dinner,Friday,Normal,0,616,587,587,Vendor A,6,29,0,95.29220779220779,0.0,4
2026-06-12,Site C,Breakfast,Friday,Normal,0,663,636,636,Vendor A,3,27,0,95.92760180995475,0.0,4
2026-06-12,Site C,Lunch,Friday,Normal,0,1111,1046,1046,Vendor A,6,65,0,94.14941494149414,0.0,4
2026-06-12,Site C,Dinner,Friday,Normal,0,877,859,849,Vendor A,6,18,10,97.94754846066135,1.1641443538998837,4
2026-06-12,Site D,Breakfast,Friday,Normal,0,339,335,331,Vendor A,3,4,4,98.82005899705014,1.1940298507462688,4
2026-06-12,Site D,Lunch,Friday,Normal,0,495,453,453,Vendor C,10,42,0,91.51515151515152,0.0,4
2026-06-12,Site D,Dinner,Friday,Normal,0,491,447,447,Vendor C,11,44,0,91.0386965376782,0.0,4
2026-06-12,Site E,Breakfast,Friday,Normal,0,460,457,457,Vendor A,7,3,0,99.34782608695653,0.0,4
2026-06-12,Site E,Lunch,Friday,Normal,0,705,680,680,Vendor A,14,25,0,96.45390070921985,0.0,4
2026-06-12,Site E,Dinner,Friday,Normal,0,670,622,622,Vendor B,10,48,0,92.83582089552239,0.0,4
2026-06-13,Site A,Breakfast,Saturday,Normal,0,461,418,418,Vendor C,3,43,0,90.67245119305856,0.0,5
2026-06-13,Site A,Lunch,Saturday,Normal,0,643,589,589,Vendor B,6,54,0,91.601866251944,0.0,5
2026-06-13,Site A,Dinner,Saturday,Normal,0,638,625,625,Vendor A,4,13,0,97.96238244514106,0.0,5
2026-06-13,Site B,Breakfast,Saturday,Normal,0,333,323,321,Vendor A,1,10,2,96.996996996997,0.6191950464396285,5
2026-06-13,Site B,Lunch,Saturday,Normal,0,479,476,476,Vendor A,2,3,0,99.37369519832986,0.0,5
2026-06-13,Site B,Dinner,Saturday,Normal,0,426,404,404,Vendor B,3,22,0,94.83568075117371,0.0,5
2026-06-13,Site C,Breakfast,Saturday,Normal,0,464,454,454,Vendor A,8,10,0,97.84482758620689,0.0,5
2026-06-13,Site C,Lunch,Saturday,Normal,0,892,807,807,Vendor C,6,85,0,90.47085201793722,0.0,5
2026-06-13,Site C,Dinner,Saturday,Normal,0,725,714,699,Vendor A,10,11,15,98.48275862068967,2.100840336134454,5
2026-06-13,Site D,Breakfast,Saturday,Normal,0,262,237,237,Vendor C,5,25,0,90.45801526717557,0.0,5
2026-06-13,Site D,Lunch,Saturday,Normal,0,391,351,351,Vendor C,2,40,0,89.769820971867,0.0,5
2026-06-13,Site D,Dinner,Saturday,Normal,0,363,347,347,Vendor A,4,16,0,95.59228650137742,0.0,5
2026-06-13,Site E,Breakfast,Saturday,Normal,0,365,344,344,Vendor C,5,21,0,94.24657534246576,0.0,5
2026-06-13,Site E,Lunch,Saturday,Normal,0,586,571,570,Vendor A,1,15,1,97.44027303754265,0.17513134851138354,5
2026-06-13,Site E,Dinner,Saturday,Normal,0,512,480,480,Vendor B,5,32,0,93.75,0.0,5
2026-06-14,Site A,Breakfast,Sunday,Normal,1,427,422,409,Vendor A,7,5,13,98.82903981264637,3.080568720379147,6
2026-06-14,Site A,Lunch,Sunday,Normal,1,697,673,673,Vendor A,3,24,0,96.55667144906744,0.0,6
2026-06-14,Site A,Dinner,Sunday,Normal,1,604,525,525,Vendor A,12,79,0,86.9205298013245,0.0,6
2026-06-14,Site B,Breakfast,Sunday,Normal,1,333,299,299,Vendor C,0,34,0,89.7897897897898,0.0,6
2026-06-14,Site B,Lunch,Sunday,Normal,1,498,475,475,Vendor B,5,23,0,95.38152610441767,0.0,6
2026-06-14,Site B,Dinner,Sunday,Normal,1,474,433,433,Vendor B,4,41,0,91.35021097046413,0.0,6
2026-06-14,Site C,Breakfast,Sunday,Normal,1,533,510,510,Vendor A,7,23,0,95.68480300187618,0.0,6
2026-06-14,Site C,Lunch,Sunday,Normal,1,820,797,778,Vendor A,7,23,19,97.1951219512195,2.3839397741530743,6
2026-06-14,Site C,Dinner,Sunday,Normal,1,703,694,645,Vendor A,0,9,49,98.71977240398293,7.060518731988473,6
2026-06-14,Site D,Breakfast,Sunday,Normal,1,269,265,262,Vendor A,3,4,3,98.51301115241635,1.1320754716981132,6
2026-06-14,Site D,Lunch,Sunday,Normal,1,383,379,379,Vendor A,3,4,0,98.9556135770235,0.0,6
2026-06-14,Site D,Dinner,Sunday,Normal,1,355,288,288,Vendor C,23,67,0,81.12676056338029,0.0,6
2026-06-14,Site E,Breakfast,Sunday,Normal,1,352,327,327,Vendor B,6,25,0,92.89772727272727,0.0,6
2026-06-14,Site E,Lunch,Sunday,Normal,1,552,521,521,Vendor B,2,31,0,94.38405797101449,0.0,6
2026-06-14,Site E,Dinner,Sunday,Normal,1,579,541,505,Vendor B,9,38,36,93.43696027633851,6.654343807763401,6
2026-06-15,Site A,Breakfast,Monday,Normal,0,478,476,476,Vendor A,8,2,0,99.581589958159,0.0,0
2026-06-15,Site A,Lunch,Monday,Normal,0,783,675,675,Vendor B,20,108,0,86.20689655172413,0.0,0
2026-06-15,Site A,Dinner,Monday,Normal,0,694,629,629,Vendor C,8,65,0,90.63400576368876,0.0,0
2026-06-15,Site B,Breakfast,Monday,Normal,0,362,359,354,Vendor A,9,3,5,99.17127071823204,1.392757660167131,0
2026-06-15,Site B,Lunch,Monday,Normal,0,571,560,560,Vendor A,8,11,0,98.07355516637479,0.0,0
2026-06-15,Site B,Dinner,Monday,Normal,0,541,516,507,Vendor A,14,25,9,95.37892791127541,1.744186046511628,0
2026-06-15,Site C,Breakfast,Monday,Normal,0,591,531,531,Vendor C,13,60,0,89.84771573604061,0.0,0
2026-06-15,Site C,Lunch,Monday,Normal,0,977,971,935,Vendor A,4,6,36,99.38587512794268,3.7075180226570548,0
2026-06-15,Site C,Dinner,Monday,Normal,0,701,650,650,Vendor B,1,51,0,92.7246790299572,0.0,0
